team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id
1610612766,202689,27.07057,33.61249,0.0,710.22,11.39,1,1451695252003,1
1610612766,203469,17.53554,35.12693,0.0,710.22,11.39,1,1451695252003,1
1610612766,203798,7.41184,30.69147,0.0,710.22,11.39,1,1451695252003,1
-1,-1,32.58122,34.65772,3.97363,710.18,11.37,1,1451695252003,1
1610612761,2449,15.70797,13.24542,0.0,710.18,11.37,1,1451695252003,1
1610612761,201960,7.37187,17.40956,0.0,710.18,11.37,1,1451695252003,1
1610612761,200768,31.37753,34.11735,0.0,710.18,11.37,1,1451695252003,1
1610612761,201942,3.85953,27.07483,0.0,710.18,11.37,1,1451695252003,1
1610612761,202685,24.08384,37.98003,0.0,710.18,11.37,1,1451695252003,1
1610612766,101107,12.88522,19.25776,0.0,710.18,11.37,1,1451695252003,1
1610612766,201587,6.89971,19.19535,0.0,710.18,11.37,1,1451695252003,1
1610612766,202689,27.2035,33.17211,0.0,710.18,11.37,1,1451695252003,1
1610612766,203469,17.55882,35.24368,0.0,710.18,11.37,1,1451695252003,1
1610612766,203798,7.21462,30.27558,0.0,710.18,11.37,1,1451695252003,1
-1,-1,32.86846,33.97391,4.15579,710.14,11.34,1,1451695252003,1
1610612761,2449,15.56857,13.2514,0.0,710.14,11.34,1,1451695252003,1
1610612761,201960,7.32765,17.45311,0.0,710.14,11.34,1,1451695252003,1
1610612761,200768,31.60788,33.60305,0.0,710.14,11.34,1,1451695252003,1
1610612761,201942,3.7196,26.48535,0.0,710.14,11.34,1,1451695252003,1
1610612761,202685,24.12352,37.94217,0.0,710.14,11.34,1,1451695252003,1
1610612766,101107,12.88813,19.13456,0.0,710.14,11.34,1,1451695252003,1
1610612766,201587,6.92972,19.31001,0.0,710.14,11.34,1,1451695252003,1
1610612766,202689,27.32773,32.72245,0.0,710.14,11.34,1,1451695252003,1
1610612766,203469,17.57329,35.35689,0.0,710.14,11.34,1,1451695252003,1
1610612766,203798,7.06205,29.88402,0.0,710.14,11.34,1,1451695252003,1
-1,-1,32.9147,33.19748,3.98168,710.1,11.32,1,1451695252003,1
1610612761,2449,15.4308,13.25755,0.0,710.1,11.32,1,1451695252003,1
1610612761,201960,7.28316,17.48522,0.0,710.1,11.32,1,1451695252003,1
1610612761,200768,31.8278,33.09189,0.0,710.1,11.32,1,1451695252003,1
1610612761,201942,3.58436,25.85373,0.0,710.1,11.32,1,1451695252003,1
1610612761,202685,24.15409,37.93797,0.0,710.1,11.32,1,1451695252003,1
1610612766,101107,12.87898,19.01594,0.0,710.1,11.32,1,1451695252003,1
1610612766,201587,6.98236,19.43934,0.0,710.1,11.32,1,1451695252003,1
1610612766,202689,27.45407,32.2866,0.0,710.1,11.32,1,1451695252003,1
1610612766,203469,17.57876,35.46387,0.0,710.1,11.32,1,1451695252003,1
1610612766,203798,6.92134,29.53974,0.0,710.1,11.32,1,1451695252003,1
-1,-1,33.06268,32.39094,3.80988,710.06,11.3,1,1451695252003,1
1610612761,2449,15.28922,13.2684,0.0,710.06,11.3,1,1451695252003,1
1610612761,201960,7.25359,17.48431,0.0,710.06,11.3,1,1451695252003,1
1610612761,200768,31.97894,32.57415,0.0,710.06,11.3,1,1451695252003,1
1610612761,201942,3.45242,25.19779,0.0,710.06,11.3,1,1451695252003,1
1610612761,202685,24.13487,37.92351,0.0,710.06,11.3,1,1451695252003,1
1610612766,101107,12.86937,18.95475,0.0,710.06,11.3,1,1451695252003,1
1610612766,201587,7.04081,19.57117,0.0,710.06,11.3,1,1451695252003,1
1610612766,202689,27.58123,31.84108,0.0,710.06,11.3,1,1451695252003,1
1610612766,203469,17.57496,35.55906,0.0,710.06,11.3,1,1451695252003,1
1610612766,203798,6.78975,29.18557,0.0,710.06,11.3,1,1451695252003,1
-1,-1,33.24945,31.53681,3.38171,710.02,11.27,1,1451695252003,1
1610612761,2449,15.14553,13.28029,0.0,710.02,11.27,1,1451695252003,1
1610612761,201960,7.26263,17.49274,0.0,710.02,11.27,1,1451695252003,1
1610612761,200768,32.12451,32.0434,0.0,710.02,11.27,1,1451695252003,1
