injury_id,Date,Team,Acquired,Relinquished,Notes,player_name,player_id,body_region
25996,2017-11-07,Pacers,T.J. Leaf,,activated from IL,T.J. Leaf,1628388.0,
25997,2017-11-07,Wizards,John Wall (Hildred),,activated from IL,John Wall (Hildred),202322.0,
25998,2017-11-07,Raptors,,Bruno Caboclo,placed on IL,Bruno Caboclo,203998.0,
25999,2017-11-07,Nets,Isaiah Whitehead,,activated from IL,Isaiah Whitehead,1627785.0,
26000,2017-11-07,Raptors,Alfonzo McKinnie,,activated from IL,Alfonzo McKinnie,1628035.0,
26001,2017-11-08,Celtics,,Al Horford,placed on IL with concussion,Al Horford,201143.0,head
26002,2017-11-08,Celtics,,Jabari Bird,placed on IL,Jabari Bird,1628444.0,
26003,2017-11-08,Celtics,Marcus Morris,,activated from IL,Marcus Morris,202694.0,
26004,2017-11-08,Heat,,Tyler Johnson,placed on IL with illness,Tyler Johnson,204020.0,
26005,2017-11-08,Knicks,,Kristaps Porzingis,placed on IL with sprained left ankle,Kristaps Porzingis,,ankle
26006,2017-11-08,Knicks,Mindaugas Kuzminskas,,activated from IL,Mindaugas Kuzminskas,1627851.0,
26007,2017-11-08,Lakers,,Thomas Bryant,placed on IL,Thomas Bryant,1628418.0,
26008,2017-11-08,Lakers,Andrew Bogut,,activated from IL,Andrew Bogut,101106.0,
26009,2017-11-08,Magic,,D.J. Augustine,placed on IL with strained left hamstring (DTD),D.J. Augustine,201571.0,hamstring
26010,2017-11-08,Magic,Elfrid Payton,,activated from IL,Elfrid Payton,203901.0,
26011,2017-11-08,Pistons,,Stanley Johnson,placed on IL with left hip flexor injury,Stanley Johnson,1626169.0,groin
26012,2017-11-08,Pistons,Luis Montero,,activated from IL,Luis Montero,1626242.0,
26013,2017-11-08,Warriors,,Kevin Durant,placed on IL with bruised left thigh,Kevin Durant,201142.0,thigh
26014,2017-11-08,Warriors,David West,,activated from IL,David West,2561.0,
26015,2017-11-09,76ers,,Jerryd Bayless,placed on IL with bruised left wrist,Jerryd Bayless,201573.0,wrist
26016,2017-11-09,76ers,Furkan Korkmaz,,activated from IL,Furkan Korkmaz,1627788.0,
26017,2017-11-09,76ers,Joel Embiid,,activated from IL,Joel Embiid,203954.0,
26018,2017-11-09,Cavaliers,,Derrick Rose,placed on IL with sprained left ankle,Derrick Rose,201565.0,ankle
26019,2017-11-09,Kings,,Vince Carter,placed on IL with kidney stone,Vince Carter,1713.0,kidney
26020,2017-11-09,Nuggets,,Tyler Lydon,placed on IL with ankle injury,Tyler Lydon,1628399.0,ankle
26021,2017-11-09,Raptors,,Alfonzo McKinnie,placed on IL,Alfonzo McKinnie,1628035.0,
26022,2017-11-10,Bucks,,Mirza Teletovic,placed on IL with sore left knee,Mirza Teletovic,203141.0,knee
26023,2017-11-10,Bucks,,Sterling Brown,placed on IL,Sterling Brown,1628425.0,
26024,2017-11-10,Bucks,Joel Bolomboy,,activated from IL,Joel Bolomboy,1627762.0,
26025,2017-11-10,Bulls,,Antonio Blakeney,placed on IL,Antonio Blakeney,1628469.0,
26026,2017-11-10,Celtics,Jabari Bird,,activated from IL,Jabari Bird,1628444.0,
26027,2017-11-10,Clippers,,Patrick Beverley,placed on IL with sore right knee,Patrick Beverley,201976.0,knee
26028,2017-11-10,Clippers,C.J. Williams,,activated from IL,C.J. Williams,203710.0,
26029,2017-11-10,Hawks,Ersan Ilyasova,,activated from IL,Ersan Ilyasova,101141.0,
26030,2017-11-10,Heat,,Derrick Walton Jr.,placed on IL,Derrick Walton Jr.,1628476.0,
26031,2017-11-10,Heat,Tyler Johnson,,activated from IL,Tyler Johnson,204020.0,
26032,2017-11-10,Magic,,Wesley Iwundu / Wes Iwundu,placed on IL,Wesley Iwundu / Wes Iwundu,1628411.0,
26033,2017-11-10,Nets,,Tyler Zeller,placed on IL with illness,Tyler Zeller,203092.0,
26034,2017-11-10,Nets,Trevor Booker,,activated from IL,Trevor Booker,202344.0,
26035,2017-11-10,Pacers,,Alex Poythress,placed on IL,Alex Poythress,1627816.0,
26036,2017-11-10,Pacers,Domantas Sabonis,,activated from IL,Domantas Sabonis,1627734.0,
26037,2017-11-10,Spurs,,Darrun Hilliard,placed on IL,Darrun Hilliard,1626199.0,
26038,2017-11-10,Suns,,Greg Monroe,placed on IL with strained left calf,Greg Monroe,202328.0,calf
26039,2017-11-10,Suns,,Tyson Chandler,placed on IL with back spasms,Tyson Chandler,2199.0,back
26040,2017-11-10,Thunder,,Steven Adams,placed on IL with bruised right calf,Steven Adams,203500.0,calf
26041,2017-11-10,Thunder,Kyle Singler,,activated from IL,Kyle Singler,202713.0,
26042,2017-11-11,76ers,,Nik Stauskas,placed on IL with sprained right ankle,Nik Stauskas,203917.0,ankle
26043,2017-11-11,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
26044,2017-11-11,Grizzlies,Ben McLemore,,activated from IL,Ben McLemore,203463.0,
26045,2017-11-11,Hawks,,Ersan Ilyasova,placed on IL with bone bruise,Ersan Ilyasova,101141.0,
26046,2017-11-11,Hawks,DeAndre' Bembry,,activated from IL,DeAndre' Bembry,1627761.0,
26047,2017-11-11,Kings,,Harry Giles III,placed on IL recovering from surgery / rehab of knees (out for season),Harry Giles III,1628385.0,knee
26048,2017-11-11,Knicks,,Mindaugas Kuzminskas,placed on IL,Mindaugas Kuzminskas,1627851.0,
26049,2017-11-11,Knicks,Kristaps Porzingis,,activated from IL,Kristaps Porzingis,,
26050,2017-11-11,Nets,,Spencer Dinwiddie,placed on IL with tightness in right hamstring,Spencer Dinwiddie,203915.0,hamstring
26051,2017-11-11,Nets,Tyler Zeller,,activated from IL,Tyler Zeller,203092.0,
26052,2017-11-11,Nuggets,,Gary Harris,placed on IL with sore right shoulder,Gary Harris,203914.0,shoulder
26053,2017-11-11,Nuggets,Juancho Hernangomez / Juan Hernangomez,,activated from IL,Juancho Hernangomez / Juan Hernangomez,1627823.0,
26054,2017-11-11,Spurs,,Danny Green,placed on IL for rest,Danny Green,201980.0,
26055,2017-11-11,Spurs,Darrun Hilliard,,activated from IL,Darrun Hilliard,1626199.0,
26056,2017-11-11,Spurs,Matt Costello,,activated from IL,Matt Costello,1627856.0,
26057,2017-11-11,Suns,,Derrick Jones Jr.,placed on IL,Derrick Jones Jr.,1627884.0,
26058,2017-11-11,Suns,,Jared Dudley,placed on IL with sprained right knee,Jared Dudley,201162.0,knee
26059,2017-11-11,Suns,Alec Peters,,activated from IL,Alec Peters,1628409.0,
26060,2017-11-11,Suns,Tyson Chandler,,activated from IL,Tyson Chandler,2199.0,
26061,2017-11-11,Warriors,,Andre Iguodala,placed on IL for rest,Andre Iguodala,2738.0,
26062,2017-11-11,Warriors,Kevin Durant,,activated from IL,Kevin Durant,201142.0,
26063,2017-11-12,Celtics,,Kyrie Irving,placed on IL with minor facial fracture,Kyrie Irving,202681.0,face
26064,2017-11-12,Celtics,Al Horford,,activated from IL,Al Horford,201143.0,
26065,2017-11-12,Mavericks,,Devin Harris,placed on IL with bruised ribs,Devin Harris,2734.0,ribs
26066,2017-11-12,Mavericks,Gian Clavell,,activated from IL,Gian Clavell,1628492.0,
26067,2017-11-12,Raptors,,Alfonzo McKinnie,placed on IL,Alfonzo McKinnie,1628035.0,
26068,2017-11-13,76ers,,Jahlil Okafor,placed on IL with upper respiratory infection,Jahlil Okafor,1626143.0,respiratory
26069,2017-11-13,Grizzlies,,Deyonta Davis,placed on IL,Deyonta Davis,1627738.0,
26070,2017-11-13,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL,Vincent Hunter / Vince Hunter,1626205.0,
26071,2017-11-13,Hawks,,DeAndre' Bembry,placed on IL recovering from surgery on right wrist to repair fracture,DeAndre' Bembry,1627761.0,wrist
26072,2017-11-13,Hawks,,Tyler Dorsey,placed on IL,Tyler Dorsey,1628416.0,
26073,2017-11-13,Jazz,,Rudy Gobert,placed on IL with bruised tibia in right leg,Rudy Gobert,203497.0,shin
26074,2017-11-13,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
26075,2017-11-13,Pelicans,Rajon Rondo,,activated from IL,Rajon Rondo,200765.0,
26076,2017-11-13,Suns,,Alec Peters,placed on IL,Alec Peters,1628409.0,
26077,2017-11-13,Warriors,,Jordan Bell,placed on IL,Jordan Bell,1628395.0,
26078,2017-11-13,Warriors,,Stephen Curry,placed on IL with bruised right thigh,Stephen Curry,201939.0,thigh
26079,2017-11-13,Warriors,Andre Iguodala,,activated from IL,Andre Iguodala,2738.0,
26080,2017-11-13,Jazz,Nate Wolters,,activated from IL,Nate Wolters,203489.0,
26081,2017-11-13,Warriors,Quinn Cook,,activated from IL,Quinn Cook,1626188.0,
26082,2017-11-14,Celtics,,Jabari Bird,placed on IL,Jabari Bird,1628444.0,
26083,2017-11-14,Celtics,Kyrie Irving,,activated from IL,Kyrie Irving,202681.0,
26084,2017-11-14,Grizzlies,JaMychal Green,,activated from IL,JaMychal Green,203210.0,
26085,2017-11-14,Mavericks,,Dorian Finney-Smith,placed on IL with tendinitis in left knee/quadriceps,Dorian Finney-Smith,1627827.0,"knee,quadriceps"
26086,2017-11-14,Nets,,D'Angelo Russell,placed on IL with bruised left knee,D'Angelo Russell,1626156.0,knee
26087,2017-11-14,Nets,,Jacob Wiley / Jake Wiley,placed on IL,Jacob Wiley / Jake Wiley,1628451.0,
26088,2017-11-14,Nets,Jarrett Allen,,activated from IL,Jarrett Allen,1628386.0,
26089,2017-11-14,Nets,Spencer Dinwiddie,,activated from IL,Spencer Dinwiddie,203915.0,
26090,2017-11-14,Raptors,,Norman Powell,placed on IL with right hip pointer,Norman Powell,1626181.0,"pelvis,hip"
26091,2017-11-14,Spurs,,Darrun Hilliard,placed on IL,Darrun Hilliard,1626199.0,
26092,2017-11-14,Spurs,,Matt Costello,placed on IL,Matt Costello,1627856.0,
26093,2017-11-14,Spurs,Danny Green,,activated from IL,Danny Green,201980.0,
26094,2017-11-14,Spurs,Joffrey Lauvergne,,activated from IL,Joffrey Lauvergne,203530.0,
26095,2017-11-15,76ers,,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
26096,2017-11-15,76ers,Jahlil Okafor,,activated from IL,Jahlil Okafor,1626143.0,
26097,2017-11-15,Blazers,Meyers Leonard,,activated from IL,Meyers Leonard,203086.0,
26098,2017-11-15,Bucks,Gary Payton II,,activated from IL,Gary Payton II,1627780.0,
26099,2017-11-15,Bulls,Antonio Blakeney,,activated from IL,Antonio Blakeney,1628469.0,
26100,2017-11-15,Grizzlies,,Mike Conley Jr.,placed on IL with sore left Achilles (out for season),Mike Conley Jr.,201144.0,achilles
26101,2017-11-15,Hawks,Ersan Ilyasova,,activated from IL,Ersan Ilyasova,101141.0,
26102,2017-11-15,Heat,Tyler Johnson,,activated from IL,Tyler Johnson,204020.0,
26103,2017-11-15,Hornets,,Treveon Graham,placed on IL with bruised right quadriceps,Treveon Graham,1626203.0,quadriceps
26104,2017-11-15,Hornets,Nicolas Batum,,activated from IL,Nicolas Batum,201587.0,
26105,2017-11-15,Jazz,,Nate Wolters,placed on IL,Nate Wolters,203489.0,
26106,2017-11-15,Lakers,,Ivica Zubac,placed on IL,Ivica Zubac,1627826.0,
26107,2017-11-15,Lakers,,Josh Hart,placed on IL,Josh Hart,1628404.0,
26108,2017-11-15,Lakers,Thomas Bryant,,activated from IL,Thomas Bryant,1628418.0,
26109,2017-11-15,Pacers,,Ike Anigbogu,placed on IL,Ike Anigbogu,1628387.0,
26110,2017-11-15,Pacers,Alex Poythress,,activated from IL,Alex Poythress,1627816.0,
26111,2017-11-15,Pelicans,Charles Cooke,,activated from IL,Charles Cooke,1628429.0,
26112,2017-11-15,Pelicans,Jalen Jones,,activated from IL,Jalen Jones,1627883.0,
26113,2017-11-15,Pistons,,Henry Ellenson,placed on IL,Henry Ellenson,1627740.0,
26114,2017-11-15,Pistons,,Luis Montero,placed on IL,Luis Montero,1626242.0,
26115,2017-11-15,Pistons,Jon Leuer,,activated from IL,Jon Leuer,202720.0,
26116,2017-11-15,Pistons,Stanley Johnson,,activated from IL,Stanley Johnson,1626169.0,
26117,2017-11-15,Thunder,,Kyle Singler,placed on IL,Kyle Singler,202713.0,
26118,2017-11-15,Thunder,Daniel Hamilton,,activated from IL,Daniel Hamilton,1627772.0,
26119,2017-11-15,Hawks,,Nicolas Brussino,placed on IL,Nicolas Brussino,1627852.0,
26120,2017-11-15,Hawks,Miles Plumlee,,activated from IL,Miles Plumlee,203101.0,
26121,2017-11-16,Rockets,,Demetrius Jackson,placed on IL,Demetrius Jackson,1627743.0,
26122,2017-11-16,Rockets,,Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with illness,Luc Richard Mbah a Moute / Luc Mbah a Moute,201601.0,
26123,2017-11-16,Rockets,Chris Paul,,activated from IL,Chris Paul,101108.0,
26124,2017-11-16,Suns,,Tyson Chandler,placed on IL with illness,Tyson Chandler,2199.0,
26125,2017-11-16,Suns,Greg Monroe,,activated from IL,Greg Monroe,202328.0,
26126,2017-11-16,Warriors,,Quinn Cook,placed on IL,Quinn Cook,1626188.0,
26127,2017-11-16,Warriors,Stephen Curry,,activated from IL,Stephen Curry,201939.0,
26128,2017-11-17,Clippers,,C.J. Williams,placed on IL,C.J. Williams,203710.0,
26129,2017-11-17,Clippers,,Danilo Gallinari,placed on IL with strained left gluteus muscle,Danilo Gallinari,201568.0,buttocks
26130,2017-11-17,Clippers,Jamil Wilson,,activated from IL,Jamil Wilson,203966.0,
26131,2017-11-17,Clippers,Patrick Beverley,,activated from IL,Patrick Beverley,201976.0,
26132,2017-11-17,Heat,,Okaro White,placed on IL with fractured left foot (surgery),Okaro White,1627855.0,foot
26133,2017-11-17,Hornets,Treveon Graham,,activated from IL,Treveon Graham,1626203.0,
26134,2017-11-17,Jazz,,Thabo Sefolosha,placed on IL with sore right knee,Thabo Sefolosha,200757.0,knee
26135,2017-11-17,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
26136,2017-11-17,Kings,Jack Cooley,,activated from IL,Jack Cooley,204022.0,
26137,2017-11-17,Mavericks,Devin Harris,,activated from IL,Devin Harris,2734.0,
26138,2017-11-17,Nuggets,,Richard Jefferson,placed on IL,Richard Jefferson,2210.0,
26139,2017-11-17,Nuggets,Gary Harris,,activated from IL,Gary Harris,203914.0,
26140,2017-11-17,Pistons,,Jon Leuer,placed on IL with sprained left ankle (surgery) (out for season),Jon Leuer,202720.0,ankle
26141,2017-11-17,Pistons,Henry Ellenson,,activated from IL,Henry Ellenson,1627740.0,
26142,2017-11-17,Raptors,,Delon Wright,placed on IL with dislocated right shoulder,Delon Wright,1626153.0,shoulder
26143,2017-11-17,Raptors,,Serge Ibaka,placed on IL with swelling in left knee,Serge Ibaka,201586.0,knee
26144,2017-11-17,Raptors,Bruno Caboclo,,activated from IL,Bruno Caboclo,203998.0,
26145,2017-11-17,Raptors,Lorenzo Brown,,activated from IL,Lorenzo Brown,203485.0,
26146,2017-11-17,Suns,Alec Peters,,activated from IL,Alec Peters,1628409.0,
26147,2017-11-17,Thunder,,Daniel Hamilton,placed on IL,Daniel Hamilton,1627772.0,
26148,2017-11-17,Thunder,Steven Adams,,activated from IL,Steven Adams,203500.0,
26149,2017-11-17,Jazz,Nate Wolters,,activated from IL,Nate Wolters,203489.0,
26150,2017-11-18,76ers,Jerryd Bayless,,activated from IL,Jerryd Bayless,201573.0,
26151,2017-11-18,Bucks,,Matthew Dellavedova,placed on IL with left knee tendinitis,Matthew Dellavedova,203521.0,knee
26152,2017-11-18,Grizzlies,,Wayne Selden Jr.,placed on IL with sore right quadriceps,Wayne Selden Jr.,1627782.0,quadriceps
26153,2017-11-18,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL,Vincent Hunter / Vince Hunter,1626205.0,
26154,2017-11-18,Hawks,,Isaiah Taylor,placed on IL with eye contusion,Isaiah Taylor,1627819.0,eye
26155,2017-11-18,Hawks,DeAndre' Bembry,,activated from IL,DeAndre' Bembry,1627761.0,
26156,2017-11-18,Jazz,Thabo Sefolosha,,activated from IL,Thabo Sefolosha,200757.0,
26157,2017-11-18,Kings,,Buddy Hield,placed on IL with sore/sprained right ankle,Buddy Hield,1627741.0,ankle
26158,2017-11-18,Magic,D.J. Augustine,,activated from IL,D.J. Augustine,201571.0,
26159,2017-11-18,Rockets,Luc Richard Mbah a Moute / Luc Mbah a Moute,,activated from IL,Luc Richard Mbah a Moute / Luc Mbah a Moute,201601.0,
26160,2017-11-18,Hawks,Mike Muscala,,activated from IL,Mike Muscala,203488.0,
26161,2017-11-19,Lakers,,Vander Blue,placed on IL,Vander Blue,203505.0,
26162,2017-11-19,Lakers,Ivica Zubac,,activated from IL,Ivica Zubac,1627826.0,
26163,2017-11-19,Lakers,Josh Hart,,activated from IL,Josh Hart,1628404.0,
26164,2017-11-19,Nuggets,,Malik Beasley,placed on IL,Malik Beasley,1627736.0,
26165,2017-11-19,Nuggets,Richard Jefferson,,activated from IL,Richard Jefferson,2210.0,
26166,2017-11-19,Pistons,Henry Ellenson,,activated from IL,Henry Ellenson,1627740.0,
26167,2017-11-19,Raptors,Serge Ibaka,,activated from IL,Serge Ibaka,201586.0,
26168,2017-11-19,Suns,,Alec Peters,placed on IL,Alec Peters,1628409.0,
26169,2017-11-19,Warriors,,Kevin Durant,placed on IL with sprained left ankle,Kevin Durant,201142.0,ankle
26170,2017-11-19,Warriors,Jordan Bell,,activated from IL,Jordan Bell,1628395.0,
26171,2017-11-19,Heat,Derrick Walton Jr.,,activated from IL,Derrick Walton Jr.,1628476.0,
26172,2017-11-19,Suns,Derrick Jones Jr.,,activated from IL,Derrick Jones Jr.,1627884.0,
26173,2017-11-20,Cavaliers,,Iman Shumpert,placed on IL with left knee injury,Iman Shumpert,202697.0,knee
26174,2017-11-20,Grizzlies,,Brandan Wright,placed on IL with right groin injury,Brandan Wright,201148.0,groin
26175,2017-11-20,Hawks,,Mike Muscala,placed on IL with sprained left ankle,Mike Muscala,203488.0,ankle
26176,2017-11-20,Hawks,Miles Plumlee,,activated from IL,Miles Plumlee,203101.0,
26177,2017-11-20,Kings,,Jack Cooley,placed on IL,Jack Cooley,204022.0,
26178,2017-11-20,Magic,,Jonathan Isaac,placed on IL with sprained right ankle,Jonathan Isaac,1628371.0,ankle
26179,2017-11-20,Nuggets,,Paul Millsap,placed on IL with sprained left wrist,Paul Millsap,200794.0,wrist
26180,2017-11-20,Nuggets,,Wilson Chandler,placed on IL with sore lower back,Wilson Chandler,201163.0,back
26181,2017-11-20,Nuggets,Malik Beasley,,activated from IL,Malik Beasley,1627736.0,
26182,2017-11-20,Nuggets,Tyler Lydon,,activated from IL,Tyler Lydon,1628399.0,
26183,2017-11-20,Magic,Khem Birch,,activated from IL,Khem Birch,203920.0,
26184,2017-11-22,76ers,,Justin Anderson,placed on IL with shin splints in left leg,Justin Anderson,1626147.0,shin
26185,2017-11-22,76ers,Jahlil Okafor,,activated from IL,Jahlil Okafor,1626143.0,
26186,2017-11-22,Bucks,,John Henson,placed on IL with eye procedure,John Henson,203089.0,eye
26187,2017-11-22,Bucks,Sterling Brown,,activated from IL,Sterling Brown,1628425.0,
26188,2017-11-22,Cavaliers,John Holland,,activated from IL,John Holland,204066.0,
26189,2017-11-22,Clippers,,Brice Johnson,placed on IL,Brice Johnson,1627744.0,
26190,2017-11-22,Clippers,C.J. Williams,,activated from IL,C.J. Williams,203710.0,
26191,2017-11-22,Hawks,,Luke Babbitt,placed on IL with lower back injury,Luke Babbitt,202337.0,back
26192,2017-11-22,Hawks,DeAndre' Bembry,,activated from IL,DeAndre' Bembry,1627761.0,
26193,2017-11-22,Jazz,,Nate Wolters,placed on IL,Nate Wolters,203489.0,
26194,2017-11-22,Kings,Buddy Hield,,activated from IL,Buddy Hield,1627741.0,
26195,2017-11-22,Kings,Vince Carter,,activated from IL,Vince Carter,1713.0,
26196,2017-11-22,Lakers,,Thomas Bryant,placed on IL,Thomas Bryant,1628418.0,
26197,2017-11-22,Magic,,Khem Birch,placed on IL,Khem Birch,203920.0,
26198,2017-11-22,Nuggets,,Tyler Lydon,placed on IL,Tyler Lydon,1628399.0,
26199,2017-11-22,Nuggets,Wilson Chandler,,activated from IL,Wilson Chandler,201163.0,
26200,2017-11-22,Pelicans,,Charles Cooke,placed on IL,Charles Cooke,1628429.0,
26201,2017-11-22,Pelicans,,Jalen Jones,placed on IL,Jalen Jones,1627883.0,
26202,2017-11-22,Pelicans,Omer Asik,,activated from IL,Omer Asik,201600.0,
26203,2017-11-22,Raptors,Norman Powell,,activated from IL,Norman Powell,1626181.0,
26204,2017-11-22,Rockets,,Ryan Anderson,placed on IL with illness,Ryan Anderson,201583.0,
26205,2017-11-22,Rockets,Troy Williams,,activated from IL,Troy Williams,1627786.0,
26206,2017-11-22,Suns,Tyson Chandler,,activated from IL,Tyson Chandler,2199.0,
26207,2017-11-22,Warriors,,Jordan Bell,placed on IL,Jordan Bell,1628395.0,
26208,2017-11-22,Warriors,Kevin Durant,,activated from IL,Kevin Durant,201142.0,
26209,2017-11-22,Hawks,Josh Magette,,activated from IL,Josh Magette,203705.0,
26210,2017-11-22,Rockets,Briante Weber,,activated from IL,Briante Weber,1627362.0,
26211,2017-11-22,Clippers,,Patrick Beverley,placed on IL recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season),Patrick Beverley,201976.0,meniscus
26212,2017-11-22,Raptors,,Bruno Caboclo,placed on IL,Bruno Caboclo,203998.0,
26213,2017-11-24,Hawks,Tyler Dorsey,,activated from IL,Tyler Dorsey,1628416.0,
26214,2017-11-24,Knicks,,Enes Kanter / Enes Freedom,placed on IL with back spasms,Enes Kanter / Enes Freedom,202683.0,back
26215,2017-11-24,Knicks,,Joakim Noah,placed on IL with illness,Joakim Noah,201149.0,
